,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/14,/amdcpu/0/load/15,/amdcpu/0/load/16,/amdcpu/0/load/17,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/2,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/3,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/4,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/5,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/6,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/7,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/8,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/6,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/5,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/10,/gpu-amd/0/load/11,/gpu-amd/0/load/9,/gpu-amd/0/clock/0,/gpu-amd/0/clock/2,/gpu-amd/0/load/0,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/13,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/14,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1
11/12/2025 16:07:22,4.47663069,1.38719082,5.96511936,2.37696767,3.97641063,1.87277794,3.93983126,2.196151,3.48644853,1.33479834,9.91453,1.94355845,4.68705273,1.27103925,3.86253,1.98773742,3.41742635,9.91453,4.99403048,2520.25928,25.25,0.3192498,0.85625,2520.25928,25.25,0.347921878,0.84375,2520.25928,25.25,0.2793762,0.85625,2520.25928,25.25,0.247661754,0.84375,3513.391,35.2,0.166598618,0.85625,4391.739,44,0.49614042,1.30625,3513.391,35.2,0.3218777,1.05625,4391.739,44,0.228264511,1.3,56.2500076,1.55,1.55,99.81225,-1,496.5625,127.390625,369.171875,56.6601563,15997.3691,16054.0293,0.4092519,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,3,13,0,0,1292.67969,85.359375,1.18188727,0,0,0,0.003178387,0,0,0,0,0,46.84375,8192,6734,1457,17.7887917,12.233,0,0
11/12/2025 16:07:23,9.171409,0.9682417,9.028822,1.50629282,4.122448,0.815087557,7.60915852,1.39390826,4.249692,0.9259224,11.0886211,1.85528994,5.70024252,0.83794,5.611098,2.39884257,4.205191,11.0886211,5.83626747,2520.25952,25.25,0.7562381,0.85625,2520.25952,25.25,0.586819768,0.84375,2520.25952,25.25,0.3166583,0.85625,2520.25952,25.25,0.524105668,0.84375,2520.25952,25.25,0.326000243,0.85625,3513.39136,35.2,0.751118958,1.04375,4391.73926,44,0.522938669,1.325,4391.73926,44,0.407427728,1.3,55.5000076,1.55,1.55,99.8122559,-1,496.5625,127.390625,369.171875,56.6601563,15997.3691,16054.0293,0.6237592,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,3,3,0,0,1292.67969,85.359375,1.43672681,0,0,0,0.006390112,0,0,0,0,0,47,8192,6734,1457,17.7887917,11.918,0,0
11/12/2025 16:07:24,4.51961756,0.9455919,6.031537,0.9955168,3.77135277,0,4.990399,0.8832276,2.73031,0,8.734769,1.5458405,4.01082039,0,3.03663015,1.61395073,2.6014924,8.734769,5.016102,2520.25977,25.25,0.3307763,0.85625,2520.25977,25.25,0.4375675,0.84375,4391.73975,44,0.2360833,0.85625,4391.73975,44,0.331574351,1.31875,4391.73975,44,0.169181511,1.34375,4391.73975,44,0.476231039,1.30625,4391.73975,44,0.304786623,1.325,4391.73975,44,0.220050633,1.3,54.6250076,1.55,1.55,99.81226,-1,496.5625,127.390625,369.171875,56.6601563,15997.3691,16054.0293,0.6309286,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,3,8,0,0,1292.67969,85.359375,1.04326618,0,0,0,0.00319490465,0,0,0,0,0,47.0625,8192,6734,1457,17.7887917,11.749,1.214976E+07,4349952
11/12/2025 16:07:25,4.63362932,0,9.026652,1.44017935,3.95047069,0.5518079,4.97220135,3.02455425,2.79787779,2.44548917,9.492052,1.19438767,3.911519,2.26275325,3.83694172,2.27723718,3.45292687,9.492052,5.109484,2520.25977,25.25,0.343863755,0.85625,2520.25977,25.25,0.50384593,0.84375,2520.25977,25.25,0.248964608,0.85625,2520.25977,25.25,0.274010837,0.84375,2520.25977,25.25,0.159553126,0.85625,2520.25977,25.25,0.4923362,0.8375,2520.25977,25.25,0.310411125,0.85,2520.25977,25.25,0.2700224,0.83125,54.0000076,1.55,1.55,99.81226,-1,496.5625,127.390625,369.171875,56.6601563,15997.3691,16054.0293,0.6994088,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,5,5,0,0,1296.87109,85.28125,1.52156723,0,0,0.09736734,0.00477133971,0,0,0,0,0,46.84375,8192,6730,1461,17.8399086,11.921,0,0
11/12/2025 16:07:26,4.1169405,2.21962929,7.067293,4.052657,3.9809227,2.20814943,5.616462,1.74403787,5.629897,1.30733848,9.632069,2.17106938,5.024338,0.6718397,5.086112,1.94695,3.90473,9.632069,5.29769,3553.31567,35.6,0.283747733,1.08125,3553.31567,35.6,0.4486377,1.0625,3553.31567,35.6,0.216882244,1.08125,3553.31567,35.6,0.319504738,1.0625,3553.31567,35.6,0.365962,1.075,4441.64453,44.5,0.5155317,1.3375,3553.31567,35.6,0.3500679,1.06875,3553.31567,35.6,0.357463717,1.05,53.5000076,1.55,1.55,99.81224,-1,496.5625,127.390625,369.171875,56.6601563,15997.3691,16054.0293,0.3217467,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,7,10,0,0,1292.67969,85.359375,1.0294652,0,0,0.0229513571,0.00504370546,0,0,0,0,0,46.8125,8192,6734,1457,17.7887917,11.839,99328,4449280
11/12/2025 16:07:27,4.704368,1.07969046,5.74759865,1.624459,3.02827954,1.058358,4.63206768,2.141118,3.91985178,0.8885026,10.3470621,1.00505948,4.640073,0.5455911,3.71608734,2.130741,3.20056081,10.3470621,4.88742828,4391.74,44,0.513099968,1.35,3513.39233,35.2,0.406090051,1.05,3513.39233,35.2,0.264863282,1.06875,3513.39233,35.2,0.3588258,1.05625,3513.39233,35.2,0.242929012,1.3375,4391.74,44,0.608607352,1.30625,4391.74,44,0.407849073,1.325,4391.74,44,0.353977025,1.3,52.8750076,1.55,1.55,99.81228,-1,496.5625,127.390625,369.171875,56.6601563,15997.3691,16054.0293,0.6550431,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,2,3,0,0,1292.67969,85.359375,0.819631159,0,0,0,0.00158957555,0,0,0,0,0,46.96875,8192,6734,1457,17.7887917,11.93,0,0
11/12/2025 16:07:28,4.65883,1.36706233,7.93283,1.618743,4.23675156,1.07293129,4.26237,1.87128782,2.769339,2.96469927,8.987957,1.7544508,4.7019186,1.1680305,3.24761868,2.38032937,3.43720317,8.987957,4.96797132,2520.25952,25.25,0.308851153,0.85625,2520.25952,25.25,0.412973821,0.84375,2520.25952,25.25,0.18186143,0.85625,2520.25952,25.25,0.230574861,0.84375,2520.25952,25.25,0.203223467,0.85625,2520.25952,25.25,0.460811883,0.8375,2520.25952,25.25,0.301218569,0.85,2520.25952,25.25,0.21761328,0.83125,52.3750076,1.55,1.55,99.8122559,-1,496.5625,127.390625,369.171875,56.6601563,15997.3691,16054.0293,0.666447639,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,6,5,0,0,1292.67969,85.359375,0.8858567,0,0,0,0.00322484062,0,0,0,0,0,47.03125,8192,6734,1457,17.7887917,11.761,0,49152
11/12/2025 16:07:29,4.08067131,1.00619793,5.79329729,4.234928,3.13971043,3.605318,6.70884228,2.64946222,3.280121,0.8390188,11.2297478,4.05243,4.884398,0.7502675,4.18590927,1.11628175,3.847289,11.2297478,5.567344,3553.31543,35.6,0.421728879,1.08125,3553.31543,35.6,0.542888641,1.0625,3553.31543,35.6,0.385299981,1.075,3553.31543,35.6,0.503250837,1.0625,3553.31543,35.6,0.2081063,1.075,4441.64453,44.5,0.7285019,1.3375,3553.31543,35.6,0.3925277,1.06875,3553.31543,35.6,0.2769912,1.05,52.3750076,1.55,1.55,99.81223,-1,496.5625,127.390625,369.171875,56.6601563,15997.3691,16054.0293,0.595972836,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,4,7,0,0,1292.67969,85.359375,0.644364238,0,0,0,0.00164809253,0,0,0,0,0,46.75,8192,6734,1457,17.7887917,11.78,0,0
11/12/2025 16:07:30,4.233122,0,4.879391,0.9541929,2.92906761,3.407532,3.50810885,1.54570937,2.40259171,0.7584989,10.0545521,0.7998407,3.61397266,1.10067725,3.75238061,0.9828508,2.7546227,10.0545521,4.981195,3553.31763,35.6,0.317316532,1.08125,3553.31763,35.6,0.28166163,1.0625,3553.31763,35.6,0.316862673,1.075,3513.39282,35.2,0.205427557,1.0625,3513.39282,35.2,0.1663157,1.06875,3513.39282,35.2,0.499038666,1.04375,3513.39282,35.2,0.285491854,1.0625,4391.74072,44,0.240610108,1.3,51.8750076,1.55,1.55,99.812294,-1,496.5625,127.390625,369.171875,56.6601563,15997.3691,16054.0293,0.587387443,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,5,6,0,0,1292.67969,85.359375,1.10448575,0,0,0,0.004811095,0,0,0,0,0,46.875,8192,6734,1457,17.7887917,11.802,0,0
11/12/2025 16:07:31,4.255289,2.67351866,5.63645935,2.43741274,3.47033143,1.02254152,5.28931046,1.366651,2.500838,0.8851826,9.682989,1.35989785,5.17953,1.00380778,4.28413153,1.512903,3.28505635,9.682989,4.66709,2520.25928,25.25,0.6201048,0.85625,2520.25928,25.25,0.439007461,0.84375,2520.25928,25.25,0.2596013,0.85625,2520.25928,25.25,0.3613661,0.84375,2520.25928,25.25,0.2086743,0.85625,2520.25928,25.25,0.5289416,0.8375,2520.25928,25.25,0.33213073,0.85,2520.25928,25.25,0.3701856,0.8375,51.3750076,1.55,1.55,99.81225,-1,496.5625,127.390625,369.171875,56.6601563,15997.3691,16054.0293,0.395608485,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,8,7,0,0,1292.67969,85.359375,0.7820275,0,0,0,0.0015899745,0,0,0,0,0,46.90625,8192,6734,1457,17.7887917,11.856,0,0
11/12/2025 16:07:32,5.189121,2.39781737,8.165228,2.76954174,5.612898,1.49710774,5.30692959,4.9222827,5.41421175,1.73681974,11.5773621,1.1105001,7.24586248,0.867962837,4.91457,1.59013271,4.3948946,11.5773621,6.11150026,2520.25977,25.25,0.470463574,0.85625,2520.25977,25.25,0.5921733,0.84375,2520.25977,25.25,0.432337,0.85625,2520.25977,25.25,0.524499536,0.84375,2520.25977,25.25,0.33190003,0.85625,2520.25977,25.25,0.65766114,0.8375,2520.25977,25.25,0.4959211,0.85,2520.25977,25.25,0.340182215,0.8375,51.5000076,1.55,1.55,99.81226,-1,496.5625,127.390625,369.171875,56.6601563,15997.3691,16054.0293,0.7525645,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,7,5,0,0,1292.67969,85.359375,1.33541572,0,0,0,0.00476544444,0,0,0,0,0,46.71875,8192,6734,1457,17.7887917,11.884,0,0
11/12/2025 16:07:33,4.25546741,0.9307325,5.84946871,1.59420967,3.369993,0.943660736,7.3944273,2.64549851,7.807052,1.06456876,11.4434719,1.55724883,5.148691,0.5904615,7.68374825,1.88670754,4.01034355,11.4434719,5.66127348,2520.25928,25.25,0.403526753,0.85625,2520.25928,25.25,0.363562554,0.84375,2520.25928,25.25,0.21132651,0.85625,2520.25928,25.25,0.5044907,0.84375,2520.25928,25.25,0.401868254,0.85625,4391.739,44,0.7371585,0.8375,3513.391,35.2,0.426619053,1.0625,4391.739,44,0.473705232,1.3,51.5000076,1.55,1.55,99.81225,-1,496.5625,127.390625,369.171875,56.6601563,15997.3691,16054.0293,0.571470857,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,9,6,0,0,1296.87109,85.359375,0.8032252,0,0,0.04729083,0.00322528277,0,0,0,0,0,46.875,8192,6730,1461,17.8399086,11.988,0,0
11/12/2025 16:07:34,3.93875241,0.7191062,6.131011,0.6945193,4.33136845,0,4.149139,2.267921,0.6685436,2.12494135,9.669722,1.94163918,4.835212,1.86712742,4.07869244,1.57719254,3.02408934,9.669722,5.2413826,2520.25952,25.25,0.3960243,0.85625,2520.25952,25.25,0.4353328,0.84375,2520.25952,25.25,0.250230879,0.85625,2520.25952,25.25,0.2982408,0.84375,2520.25952,25.25,0.215831757,0.85625,4391.73926,44,0.5303605,0.8375,4391.73926,44,0.416686684,1.325,4391.73926,44,0.264299721,1.3,51.1250076,1.55,1.55,99.8122559,-1,496.5625,127.390625,369.171875,56.6601563,15997.3691,16054.0293,0.5631993,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,8,8,0,0,1292.67969,85.359375,1.24575162,0,0,0.09214426,0.005467286,0,0,0,0,0,46.84375,8192,6734,1457,17.7887917,12.043,49152,0
11/12/2025 16:07:35,4.95939255,2.5696218,6.20074272,4.3208003,3.3198297,2.694428,7.40972757,1.84425116,4.802513,1.29179955,11.42016,1.51036978,5.09256124,1.257962,4.11667252,1.61340237,4.02650833,11.42016,4.907319,2520.25977,25.25,0.5937631,0.85625,2520.25977,25.25,0.454172134,0.84375,2520.25977,25.25,0.2860107,0.85625,2520.25977,25.25,0.466130078,0.84375,2520.25977,25.25,0.24121052,0.85625,2520.25977,25.25,0.724213362,0.8375,2520.25977,25.25,0.421620816,0.85,2520.25977,25.25,0.374386162,0.8375,50.7500076,1.55,1.55,99.81227,-1,496.5625,127.390625,369.171875,56.6601563,15997.3691,16054.0293,0.6301885,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,6,5,0,0,1292.67969,85.359375,0.7000075,0,0,0,0.00157206052,0,0,0,0,0,46.625,8192,6734,1457,17.7887917,11.846,49152,49152
11/12/2025 16:07:36,4.39959764,1.02072954,6.308383,1.56546235,3.42227817,1.22907162,5.92913055,1.98854208,3.93847227,1.63064,10.1125717,2.09149718,4.21457863,0.8975029,4.12579155,1.92744136,3.42510939,10.1125717,4.94516563,2520.25952,25.25,0.4987913,0.85625,2520.25952,25.25,0.4035791,0.84375,2520.25952,25.25,0.24371694,0.85625,2520.25952,25.25,0.392681479,0.84375,2520.25952,25.25,0.313639373,0.85625,2520.25952,25.25,0.6118597,0.8375,2520.25952,25.25,0.3636059,0.85,2520.25952,25.25,0.314083874,0.8375,50.3750076,1.55,1.55,99.8122559,-1,496.5625,127.390625,369.171875,56.4296875,15997.6,16054.0293,0.3077751,0,0,0,0.018653037,0,0,0,0,0,400,1600,0,41,210,405,8,6,0,0,1292.67969,85.359375,1.30216372,0,0,0,0.00646411628,0,0,0,0,0,46.6875,8192,6734,1457,17.7887917,11.823,49152,49152
11/12/2025 16:07:37,5.48548126,1.07244253,5.50621748,2.42949724,2.56819725,1.03157759,5.076271,1.53716207,3.86806726,1.32827163,9.754199,2.44349837,5.325037,0.5773127,3.4132123,1.129502,3.28412652,9.754199,5.1706357,3553.316,35.6,0.5534982,1.08125,4441.645,44.5,0.452394366,1.35,3553.316,35.6,0.192709669,1.08125,3553.316,35.6,0.344250947,1.0625,3553.316,35.6,0.346449852,1.075,3553.316,35.6,0.622198761,1.05625,3553.316,35.6,0.42255643,1.06875,3553.316,35.6,0.3122141,1.05,50.1250076,1.55,1.55,99.81225,-1,496.5625,127.390625,369.171875,56.4296875,15997.6,16054.0293,0.5638988,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,7,7,0,0,1296.87109,84.28125,0.7908411,0,0,0.0719717741,0.00317390426,0,0,0,0,0,46.75,8192,6730,1461,17.8399086,11.836,49152,99328
11/12/2025 16:07:38,5.375612,1.10331774,5.82597828,1.34719014,4.285842,1.010859,4.21239758,1.31235123,4.10565138,1.83680058,10.6537819,0.9872675,4.324359,0.7134497,3.84476185,2.226311,3.32286358,10.6537819,4.85095024,3553.317,35.6,0.5276657,1.075,3553.317,35.6,0.416588753,1.0625,3553.317,35.6,0.284142643,1.075,4441.646,44.5,0.272210419,1.35,3553.317,35.6,0.306014568,1.075,4441.646,44.5,0.5533682,1.3375,3553.317,35.6,0.3110252,1.06875,3553.317,35.6,0.372955263,1.05,49.8750076,1.55,1.55,99.81227,-1,496.5625,127.390625,369.171875,56.4296875,15997.6,16054.0293,0.6948813,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,7,5,0,0,1292.67969,85.359375,1.136105,0,0,0.07564648,0.00359413144,0,0,0,0,0,46.96875,8192,6734,1457,17.7887917,11.95,49152,99328
11/12/2025 16:07:39,3.75133753,0,6.65909052,0.9657979,2.55914927,1.991719,6.991911,2.14229226,2.92713046,0.8906126,10.2641582,1.57057047,4.126769,0.6662786,3.286469,1.5963912,3.12193036,10.2641582,5.07462025,2016.20776,20.2,0.349925816,0.85625,3553.31665,35.6,0.375416964,0.84375,3553.31665,35.6,0.218454152,1.08125,3553.31665,35.6,0.440199226,1.0625,3553.31665,35.6,0.185336411,1.075,4441.64551,44.5,0.5675966,1.3375,3553.31665,35.6,0.331915647,1.06875,3553.31665,35.6,0.261886418,1.05,49.7500076,1.55,1.55,99.81226,-1,496.5625,127.390625,369.171875,56.4296875,15997.6,16054.0293,0.652976,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,4,4,0,0,1292.67969,85.359375,0.6113469,0,0,0,0.00321208523,0,0,0,0,0,46.59375,8192,6734,1457,17.7887917,11.74,49152,99328
11/12/2025 16:07:40,4.5304594,2.25278735,6.16775751,2.03428268,3.84204984,0.9613693,5.48977852,1.19326115,2.99646258,1.0168016,8.54603,1.0468781,3.12961936,0.9626925,5.01853228,1.66401267,3.17829251,8.54603,4.95737648,3553.31641,35.6,0.347425729,1.08125,3553.31641,35.6,0.386832237,1.0625,3553.31641,35.6,0.2425088,1.075,3553.31641,35.6,0.340121537,1.0625,3553.31641,35.6,0.156359971,1.075,4441.64551,44.5,0.459114134,1.3375,3553.31641,35.6,0.253767282,1.06875,4441.64551,44.5,0.320297569,1.34375,49.5000076,1.55,1.55,99.8122559,-1,496.5625,127.390625,369.171875,56.4296875,15997.6,16054.0293,0.290009081,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,5,4,0,0,1292.67969,85.28125,1.08123112,0,0,0.0896684751,0.00323958369,0,0,0,0,0,46.78125,8192,6734,1457,17.7887917,11.817,1249280,149504
11/12/2025 16:07:41,7.921958,0,16.4132118,4.227853,10.9468994,1.60804987,9.3773,2.57996917,5.10219955,1.89592242,17.2137375,2.515161,9.910572,1.1852622,5.84133863,2.27541924,6.18327856,17.2137375,8.06166649,3553.31665,35.6,0.619406343,1.075,3553.31665,35.6,1.47401023,1.0625,3553.31665,35.6,0.8433828,1.08125,3553.31665,35.6,0.6955041,1.0625,3553.31665,35.6,0.4157441,1.075,4441.64551,44.5,1.14733,1.3375,3553.31665,35.6,0.7538677,1.06875,3553.31665,35.6,0.457948446,1.05,52.1250076,1.55,1.55,99.81226,-1,496.5625,127.390625,369.171875,56.4296875,15997.6,16054.0293,0.618396342,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,4,4,0,0,1292.67969,85.359375,0.5646277,0,0,0.0145642664,0.00319874077,0,0,0,0,0,46.71875,8192,6734,1457,17.7887917,11.773,749568,149504
11/12/2025 16:07:42,4.87229824,4.16561365,6.267512,5.0753355,4.366308,2.2583425,7.14161968,2.28437185,3.89127731,1.64622068,12.4553385,1.44091249,5.36811924,1.10939145,4.802549,1.95955038,4.319048,12.4553385,5.6096487,2520.25977,25.25,0.447021782,0.85625,2520.25977,25.25,0.511523962,0.84375,2520.25977,25.25,0.34459433,0.85625,2520.25977,25.25,0.484211,0.84375,2520.25977,25.25,0.253085881,0.85625,2520.25977,25.25,0.7361467,0.8375,2520.25977,25.25,0.401971161,0.85,2520.25977,25.25,0.3188137,0.8375,51.7500076,1.55,1.55,99.81226,-1,496.5625,127.390625,369.171875,56.4296875,15997.6,16054.0293,0.7567439,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,6,8,0,0,1292.68359,85.28125,1.29992759,0,0,0.134462118,0.00333924126,0,0,0,0,0,46.53125,8192,6734,1457,17.7887917,11.952,12899328,449536
11/12/2025 16:07:43,9.207648,1.20592117,7.403821,2.56661773,7.522893,1.03845,7.067442,2.68062949,4.99426126,1.75718069,9.700382,5.695808,6.069273,1.2185216,5.01326942,2.27884054,4.71380949,9.700382,6.196916,2520.25952,25.25,0.6554587,0.85625,2520.25952,25.25,0.5433651,0.84375,4391.73926,44,0.52923286,0.85625,4391.73926,44,0.635676563,1.31875,4391.73926,44,0.3526637,1.34375,4391.73926,44,0.7336531,1.30625,4391.73926,44,0.452401072,1.325,4391.73926,44,0.419834077,1.3,52.1250076,1.55,1.55,99.8122559,-1,496.5625,127.390625,369.171875,56.4296875,15997.6,16054.0293,0.695080042,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,5,4,0,0,1292.68359,85.359375,0.814048946,0,0,0.0373267233,0.00367459957,0,0,0,0,0,46.71875,8192,6734,1457,17.7887917,11.941,49152,4699136
11/12/2025 16:07:44,4.773527,1.14429,6.49579144,1.39027238,4.63649035,1.2429595,4.262871,1.31688118,3.22986841,2.11371779,12.23827,1.65548921,5.374849,1.79867148,4.554838,1.58516765,3.61337066,12.23827,4.96459246,3533.35278,35.4,0.5414082,1.075,4416.691,44.25,0.350666046,1.3375,4416.691,44.25,0.342674434,1.35625,4416.691,44.25,0.31055823,1.33125,4416.691,44.25,0.268302649,1.35625,3533.35278,35.4,0.6844571,1.05,3533.35278,35.4,0.4170112,1.0625,3533.35278,35.4,0.32543,1.05,51.7500076,1.55,1.55,99.8122253,-1,496.5625,127.390625,369.171875,56.4296875,15997.6,16054.0293,0.650197446,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,5,6,0,0,1292.68359,85.359375,0.9972457,0,0,0,0.00324480166,0,0,0,0,0,46.65625,8192,6734,1457,17.7887917,11.961,49152,4449280
11/12/2025 16:07:45,5.08381748,0.86979866,12.112957,5.57401752,4.981649,4.163212,7.369733,1.64769292,3.87073755,2.82524824,9.488953,1.83330774,5.914468,1.05019212,4.3010416,1.61978006,4.54417467,12.112957,6.16687441,4291.929,43,0.336412281,1.3375,4291.929,43,1.062091,1.33125,3513.393,35.2,0.5281117,1.05,3513.393,35.2,0.418699741,1.05625,3513.393,35.2,0.36654982,1.06875,3513.393,35.2,0.527442336,1.05,3513.393,35.2,0.4077733,1.0625,3513.393,35.2,0.23510699,1.04375,52.3750076,1.55,1.55,99.8123,-1,496.5625,127.390625,369.171875,56.4296875,15997.6,16054.0293,0.3067182,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,6,9,0,0,1292.68359,85.359375,0.9064486,0,0,0,0.00321148313,0,0,0,0,0,46.4375,8192,6734,1457,17.7887917,11.73,99328,4699136
11/12/2025 16:07:46,10.7276678,1.60322785,10.7306185,3.73144746,9.008712,1.35962963,3.36452127,63.55921,37.73361,2.155161,14.3358288,2.363968,9.110022,0.8214712,8.258933,1.0772109,11.2463236,63.55921,14.2198572,3513.39136,35.2,0.834421337,1.06875,3513.39136,35.2,1.225455,1.05625,4391.73926,44,1.02905524,1.35,4391.73926,44,5.88139868,1.34375,4391.73926,44,3.71580935,1.35,4391.73926,44,1.30982423,1.3125,3513.39136,35.2,0.8519133,1.05625,3513.39136,35.2,0.615399241,1.04375,57.5000076,1.55,1.55,99.8122559,-1,496.5625,127.390625,369.171875,56.4296875,15997.6,16054.0293,0.603820145,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,4,5,0,0,1292.68359,85.359375,0.7379977,0,0,0,0.003212015,0,0,0,0,0,46.6875,8192,6734,1457,17.7887917,11.755,99328,4449280
11/12/2025 16:07:47,4.013419,1.67040825,7.948482,2.91169882,5.5434227,0,5.536473,21.056097,17.3741512,0,9.998381,1.69671774,5.02541065,0.968778133,8.57234,1.73081756,5.826253,21.056097,8.358923,3553.31641,35.6,0.450414151,1.08125,3553.31641,35.6,0.715717,1.0625,3553.31641,35.6,0.480049461,1.08125,3553.31641,35.6,2.1979537,1.0625,3553.31641,35.6,1.62408066,1.075,3553.31641,35.6,0.668002546,1.05625,3553.31641,35.6,0.426922947,1.06875,4441.64551,44.5,0.6708309,1.33125,57.7500076,1.55,1.55,99.8122559,-1,496.5625,127.390625,369.171875,56.4296875,15997.6,16054.0293,0.562026143,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,8,8,0,0,1292.68359,85.359375,1.08335018,0,0,0,0.00320257223,0,0,0,0,0,46.875,8192,6734,1457,17.7887917,11.702,49152,99328
11/12/2025 16:07:48,4.093951,2.56559253,5.93181229,3.70281935,2.37483978,2.68927217,4.955423,2.5993824,2.639562,3.057319,8.48199749,1.48037076,4.12414074,0.8416414,3.6871016,2.270329,3.46847177,8.48199749,5.13152647,3513.3916,35.2,0.297261,1.06875,4391.73975,44,0.494243354,1.31875,4391.73975,44,0.161527142,1.34375,4391.73975,44,0.3234371,1.31875,3513.3916,35.2,0.210923925,1.06875,4391.73975,44,0.47597605,1.30625,3513.3916,35.2,0.315137953,1.0625,3513.3916,35.2,0.238883778,1.04375,56.7500076,1.55,1.55,99.81226,-1,496.5625,127.390625,369.171875,56.4296875,15997.6,16054.0293,0.492434859,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,2,3,0,0,1292.68359,85.359375,0.663192332,0,0,0,0.00157055014,0,0,0,0,0,46.96875,8192,6734,1457,17.7887917,11.725,99328,49152
