,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/14,/amdcpu/0/load/15,/amdcpu/0/load/16,/amdcpu/0/load/17,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/2,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/3,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/4,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/5,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/6,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/7,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/8,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/6,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/5,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/10,/gpu-amd/0/load/11,/gpu-amd/0/load/9,/gpu-amd/0/clock/0,/gpu-amd/0/clock/2,/gpu-amd/0/load/0,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/13,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/14,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1
11/11/2025 22:57:51,4.364991,1.0446012,7.976431,0.247770548,3.56348157,0.130999088,1.77745223,0.9367049,1.59047246,0.7341504,3.86180878,0.310122967,0.91137886,0,1.17000341,1.51947141,1.878053,7.976431,5.33342075,2520.267,25.25,0.8958979,0.85625,2016.21362,20.2,0.589705169,0.84375,3533.3645,35.4,0.4042236,1.06875,3533.3645,35.4,0.3643295,1.05625,3533.3645,35.4,0.297301829,1.075,3533.3645,35.4,0.280940324,1.05,3533.3645,35.4,0.20155482,1.0625,4416.70557,44.25,0.309994638,1.3125,55.8750076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,25,55,0,1,2140.086,138.023438,5.941753,0,0,0.691061258,0.00221925275,0,0,0,0,0,46.71875,8192,5887,2304,28.1326771,14.466,1499136,3949568
11/11/2025 22:57:52,8.311987,3.67863178,16.41609,2.805221,8.871478,3.35494876,5.604923,6.148964,6.227583,6.179762,7.74744129,3.722316,4.279298,1.99074745,4.89763,4.08499241,5.89511967,16.41609,7.51606655,4391.75244,44,0.87373656,1.35625,3513.40186,35.2,1.14563239,1.05,3513.40186,35.2,0.8222874,1.06875,3513.40186,35.2,0.660396755,1.05625,3513.40186,35.2,0.7147006,1.06875,3513.40186,35.2,0.546408534,1.04375,3513.40186,35.2,0.34400335,1.0625,3513.40186,35.2,0.556437969,1.0375,55.3750076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,38,55,0,3,2140.086,138.039063,11.6136761,0,0,0.0208814777,0.02689598,0,0,0,0,0,46.8125,8192,5887,2304,28.1326771,14.201,1299456,1799168
11/11/2025 22:57:53,4.69452143,7.529986,8.249879,9.94364,6.366658,8.17275,6.023884,5.53346252,7.4121356,0.209277868,11.6318817,1.49471164,3.03609967,3.2682538,6.655431,3.8698554,5.880767,11.6318817,7.34385824,3533.3645,35.4,0.923302054,1.075,4416.70557,44.25,1.09544754,1.3375,4416.70557,44.25,0.811796546,1.35625,4416.70557,44.25,0.8076324,1.33125,4416.70557,44.25,0.639269233,1.35,4416.70557,44.25,0.64340657,1.31875,4416.70557,44.25,0.4611748,1.34375,3533.3645,35.4,0.449918449,1.05,55.2500076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,8,56,0,1,2132.01953,136.945313,3.758775,0,0,0.06406059,0.002122007,0,0,0,0,0,47.03125,8192,5895,2296,28.0342579,13.802,1049600,999424
11/11/2025 22:57:54,5.93013763,3.34549546,21.4573917,4.431242,8.53058052,2.571255,4.74385,3.85751128,4.271388,5.97065067,7.75488,0.0233352184,5.04261875,2.577567,4.76931334,3.52801681,5.550337,21.4573917,8.052299,3453.515,34.6,0.8839963,1.05625,4391.753,44,1.61349308,1.34375,3513.40234,35.2,0.8138375,1.06875,3513.40234,35.2,0.59218,1.05625,3513.40234,35.2,0.719857156,1.06875,3513.40234,35.2,0.5185118,1.05,4291.94043,43,0.5464779,1.31875,4291.94043,43,0.6162407,1.29375,55.5000076,1.55,1.55,99.81257,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,240,405,46,52,0,7,2131.336,137.867188,14.9605885,0,0,0.2722014,0.00372729218,0,0,0,0,0,46.6875,8192,5896,2295,28.0258656,13.972,335349760,4.094976E+07
11/11/2025 22:57:55,7.29618073,2.70197988,26.3326416,3.60038877,5.71125126,2.93207169,7.05143833,3.42640281,6.440401,2.11647749,8.893567,2.18145847,3.34280729,3.251171,3.730929,4.1906,5.82498932,26.3326416,7.70175457,2520.267,25.25,0.815351367,0.85625,2520.267,25.25,1.59012294,0.84375,2520.267,25.25,0.5725777,0.85625,2520.267,25.25,0.623838,0.84375,2520.267,25.25,0.454159021,0.85625,2520.267,25.25,0.5405105,0.8375,2520.267,25.25,0.382211536,0.85,2520.267,25.25,0.450520962,0.8375,56.0000076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,240,405,9,47,0,1,2127.336,137.945313,7.03614426,0,0,0.06609187,0.02107833,0,0,0,0,0,46.875,8192,5900,2291,27.9770374,13.864,1499136,999424
11/11/2025 22:57:56,6.71941042,2.854389,12.870759,2.323258,7.073182,3.39595079,3.41547132,3.2436192,3.793317,2.44274735,6.33950233,1.31949782,3.04116,2.05606222,3.90267968,3.46956253,4.266286,12.870759,5.82815361,2520.26733,25.25,0.8458034,0.85625,4391.753,44,0.88207823,1.325,4391.753,44,0.5558505,1.34375,3513.40234,35.2,0.424755365,1.05625,3513.40234,35.2,0.309056878,1.0625,4391.753,44,0.32699126,1.30625,3513.40234,35.2,0.293272763,1.05625,4391.753,44,0.332597733,1.3,55.3750076,1.55,1.55,99.81257,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,13,41,0,1,2127.336,137.945313,6.035976,0,0,0,0.01944853,0,0,0,0,0,46.9375,8192,5900,2291,27.9770374,13.448,949248,999424
11/11/2025 22:57:57,4.731345,3.06229,7.58205032,2.817911,4.47907448,2.05250978,3.77466083,2.56020427,4.05693054,2.05647945,5.18254042,2.698791,3.69195342,9.772986,5.053979,2.919525,4.15582657,9.772986,5.68696928,3553.32715,35.6,0.5911813,1.08125,4441.659,44.5,0.5005859,1.35625,3553.32715,35.6,0.291627,1.08125,3553.32715,35.6,0.3630938,1.0625,3553.32715,35.6,0.328182518,1.075,3553.32715,35.6,0.368799239,1.05625,3553.32715,35.6,0.812488258,1.06875,3553.32715,35.6,0.414871126,1.05,55.1250076,1.55,1.55,99.81256,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,21,51,0,1,2127.336,137.945313,9.247477,0,0,0,0.116703957,0,0,0,0,0,47.15625,8192,5900,2291,27.9770374,14.141,899072,999424
11/11/2025 22:57:58,5.96302748,2.42859721,11.1697788,2.39895582,6.86181164,1.84476972,5.25056744,2.072543,3.677398,4.937649,6.3988924,2.211082,5.55487871,6.52591,4.66194153,3.29113,4.703057,11.1697788,6.920919,4416.70557,44.25,0.7271734,1.3625,3533.3645,35.4,0.901126862,1.05625,3533.3645,35.4,0.553816736,1.06875,3533.3645,35.4,0.591083765,1.05625,3533.3645,35.4,0.5346093,1.075,3533.3645,35.4,0.4894451,1.05,3533.3645,35.4,0.7417741,1.0625,3533.3645,35.4,0.4737937,1.04375,55.1250076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,285,405,39,54,0,1,2138.27344,136.945313,9.464567,0,0,0.3589452,0.00520891463,0,0,0,0,0,46.8125,8192,5889,2302,28.1105518,15.867,949248,999424
11/11/2025 22:57:59,3.61908674,1.59980655,5.38049936,2.49328017,4.090852,0.218230486,4.0864706,0.9029567,1.60781145,0.336253643,4.95136356,0.013500452,1.35702491,0.255006552,2.42853761,0.9332597,2.14211941,5.38049936,5.06735325,2520.267,25.25,0.6985485,0.85625,2520.267,25.25,0.478597134,0.84375,2520.267,25.25,0.384726167,0.85625,2520.267,25.25,0.3326304,0.84375,2520.267,25.25,0.224310637,0.85625,2520.267,25.25,0.2506204,0.8375,2520.267,25.25,0.233629957,0.85,2520.267,25.25,0.252329,0.83125,54.2500076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,285,405,26,62,0,1,2126.77344,137.945313,7.71336842,0,0,0.09095169,0.0334178172,0,0,0,0,0,46.9375,8192,5900,2291,27.970171,14.121,1499136,999424
11/11/2025 22:58:00,5.649823,3.00616026,11.7555618,2.9925108,4.41483259,2.829522,4.047757,2.19948888,3.69583964,1.962179,7.23243952,1.08802915,3.65346074,1.67574286,3.65396738,3.2055378,3.94142866,11.7555618,5.68274927,4416.706,44.25,0.7564253,1.3625,3533.365,35.4,0.8187461,1.0625,3533.365,35.4,0.408105135,1.06875,3533.365,35.4,0.3771983,1.05625,3533.365,35.4,0.329159617,1.075,3533.365,35.4,0.336727232,1.05,3533.365,35.4,0.281125218,1.0625,3533.365,35.4,0.3343248,1.04375,53.7500076,1.55,1.55,99.81257,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,240,405,12,48,0,2,2126.77344,138.175781,9.148568,0,0,0.0410386622,0.05994637,0,0,0,0,0,47,8192,5900,2291,27.970171,14.486,949248,999424
11/11/2025 22:58:01,5.35042858,2.5599122,5.054593,1.7244041,2.416581,1.11328363,2.78643966,1.9339025,2.58681178,2.31817961,5.50884628,1.17007494,2.09893584,0.985765457,2.987498,2.063489,2.66619325,5.50884628,4.834357,4416.70557,44.25,0.970306635,1.36875,3533.3645,35.4,0.3947578,1.05625,3533.3645,35.4,0.244003013,1.06875,3533.3645,35.4,0.3792869,1.05625,3533.3645,35.4,0.337706625,1.075,4416.70557,44.25,0.274699718,1.31875,3533.3645,35.4,0.2564347,1.0625,3533.3645,35.4,0.256989628,1.04375,53.1250076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,240,405,16,55,0,2,2126.77344,138.175781,4.14259958,0,0,0,0.00166580454,0,0,0,0,0,46.71875,8192,5900,2291,27.970171,13.362,849920,949248
11/11/2025 22:58:02,4.34247255,3.267008,5.68642044,2.003181,3.33135128,1.35250092,2.76870728,2.18731761,3.431642,1.887387,6.474429,1.27660036,2.1065414,1.4266789,3.3016324,1.235187,2.87994146,6.474429,4.8026166,4416.706,44.25,0.8677064,1.36875,3533.365,35.4,0.421393275,1.05625,3533.365,35.4,0.335288316,1.06875,4391.753,44,0.3583019,1.05625,3513.40234,35.2,0.372814149,1.0625,3513.40234,35.2,0.353351742,1.04375,4391.753,44,0.2134715,1.33125,4391.753,44,0.307448059,1.3,52.5000076,1.55,1.55,99.81257,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,15,50,0,1,2126.77344,138.175781,7.206397,0,0,0,0.00187841081,0,0,0,0,0,46.90625,8192,5900,2291,27.970171,14.11,1549312,1049600
11/11/2025 22:58:03,8.236021,4.482669,5.73253059,5.27758026,2.98689,0.7093787,3.27368975,1.42245889,2.37821937,1.46595836,10.65551,0.949311256,3.22901,0.7368922,2.502489,4.97690439,3.68847251,10.65551,5.620174,4416.705,44.25,1.11206615,1.36875,3533.364,35.4,0.737599254,1.05625,3533.364,35.4,0.3447981,1.06875,3533.364,35.4,0.350710422,1.05625,3533.364,35.4,0.3398048,1.075,3533.364,35.4,0.5614093,1.05,3533.364,35.4,0.3007621,1.0625,3533.364,35.4,0.3205668,1.04375,52.3750076,1.55,1.55,99.8125458,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,19,59,0,2,2126.77344,138.175781,5.46253157,0,0,0,0.06842068,0,0,0,0,0,46.84375,8192,5900,2291,27.970171,13.742,1499136,999424
11/11/2025 22:58:04,3.26451063,1.1276722,4.60176468,0.249487162,1.66937113,0.7043779,1.234734,0.318527222,1.0612607,0.316995382,3.90787125,0,1.62520409,0.2140224,1.55567527,1.10034347,1.41620636,4.60176468,4.77721548,2520.267,25.25,0.72449106,0.85625,2520.267,25.25,0.434870064,0.84375,2520.267,25.25,0.34409517,0.85625,2520.267,25.25,0.239409357,0.84375,4391.753,44,0.2142189,1.3375,4391.753,44,0.203570262,1.30625,3513.402,35.2,0.212507084,1.05625,4391.753,44,0.252086967,1.3,51.7500076,1.55,1.55,99.81256,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,14,64,0,1,2138.27734,138.175781,4.9110527,0,0,0.271765172,0.0151081169,0,0,0,0,0,46.625,8192,5889,2302,28.1105518,13.586,899072,999424
11/11/2025 22:58:05,4.31642532,2.59168744,4.99146557,1.37274265,3.476745,1.09929442,2.30446458,2.66494751,3.39136124,2.50167251,6.24004,1.21103525,2.09886432,0.9144306,3.36886048,2.018553,2.785164,6.24004,4.69662762,4391.752,44,0.9139508,1.35,4391.752,44,0.4294209,1.325,3513.40161,35.2,0.4331725,1.06875,3513.40161,35.2,0.314114839,1.05625,3513.40161,35.2,0.357562333,1.0625,4391.752,44,0.35353893,1.30625,3513.40161,35.2,0.182033509,1.05625,3513.40161,35.2,0.31613785,1.0375,51.1250076,1.55,1.55,99.8125458,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,15,62,0,2,2138.27344,137.097656,3.23574638,0,0,0.145651013,0.00165130477,0,0,0,0,0,46.625,8192,5889,2302,28.1105518,13.532,899072,999424
11/11/2025 22:58:06,4.18174267,2.97840238,4.88628769,0.4406929,2.94656157,0,2.678287,2.29048729,2.87101269,1.65029764,7.08488846,1.00846887,2.35846043,0.831908,2.76712775,2.13034749,2.547747,7.08488846,4.81595039,2520.267,25.25,0.947445333,0.85625,2520.267,25.25,0.3550466,0.84375,2520.267,25.25,0.316566616,0.85625,4391.753,44,0.468083829,1.3125,3513.402,35.2,0.26903373,1.0625,4391.753,44,0.424874157,1.30625,4391.753,44,0.215552211,1.33125,4391.753,44,0.2563577,1.3,50.6250076,1.55,1.55,99.81256,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,14,58,0,1,2126.77344,138.175781,4.862158,0,0,0.0649544,0.0021350754,0,0,0,0,0,46.75,8192,5900,2291,27.970171,13.748,899072,999424
11/11/2025 22:58:07,3.11496258,1.7919302,3.90316844,2.3480773,1.59981847,2.07964182,1.619482,0.6314039,0.9268701,0.597900152,4.609603,0,0.77932477,0,1.44805312,1.5583992,1.65985823,4.609603,4.73454142,2520.267,25.25,1.02037847,0.85625,2520.267,25.25,0.476563483,0.84375,2520.267,25.25,0.386746049,0.85625,2520.267,25.25,0.457414746,0.84375,2520.267,25.25,0.3476943,0.85625,4416.70557,44.25,0.311536461,0.8375,4416.70557,44.25,0.207383215,1.34375,4416.70557,44.25,0.260442,1.31875,50.1250076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,12,57,0,2,2126.77344,138.175781,5.89425373,0,0,0,0.0679807439,0,0,0,0,0,46.5625,8192,5900,2291,27.970171,13.558,7499776,999424
11/11/2025 22:58:08,5.24557829,5.34492731,8.123552,2.15557814,4.16175127,2.21723914,3.07642817,1.75573826,2.92179,2.01334953,5.75935841,0.9871483,2.07136273,1.19658709,3.15732956,2.83125043,3.31368446,8.123552,5.171365,2520.26733,25.25,0.6813892,0.8375,3533.365,35.4,0.539934337,0.825,4416.706,44.25,0.376583844,1.35625,4416.706,44.25,0.3196275,1.33125,4416.706,44.25,0.266553164,1.35625,4416.706,44.25,0.285825044,1.31875,4416.706,44.25,0.1936546,1.34375,4416.706,44.25,0.316420645,1.3125,49.8750076,1.55,1.55,99.81257,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,35,42,0,2,2126.77344,138.175781,7.792481,0,0,0,0.0231033787,0,0,0,0,0,46.59375,8192,5900,2291,27.970171,14.323,4049920,999424
11/11/2025 22:58:09,5.09783649,2.68193483,5.14724255,1.55934691,2.65138149,1.72683,2.464962,2.85884142,2.54869461,2.04444528,5.40397167,1.80766582,3.29078436,1.14347339,2.98062563,2.3006022,2.856791,5.40397167,4.85761452,4391.75244,44,0.8460852,1.35,4391.75244,44,0.427762747,1.325,3513.40186,35.2,0.239819452,1.06875,3513.40186,35.2,0.2816502,1.05625,3513.40186,35.2,0.232376158,1.06875,4391.75244,44,0.2780647,1.30625,3513.40186,35.2,0.243389815,1.05625,3513.40186,35.2,0.279259861,1.0375,49.6250076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,9,59,0,1,2126.77344,138.175781,3.90315151,0,0,0,0.00157382351,0,0,0,0,0,46.8125,8192,5900,2291,27.970171,13.086,4.454912E+07,3099648
11/11/2025 22:58:10,4.130763,2.56695747,5.704027,1.49291158,2.53090858,1.93873048,2.55402923,1.79234743,2.78415084,1.47476792,4.83065844,0.9282291,2.25834846,0,2.58396268,1.58547759,2.40653157,5.704027,4.76004553,4391.75244,44,0.8416926,1.35,4391.75244,44,0.5017453,1.325,4391.75244,44,0.3502093,1.34375,4391.75244,44,0.306736261,1.3125,4391.75244,44,0.280376673,1.3375,4391.75244,44,0.25247094,1.30625,4391.75244,44,0.200722948,1.33125,4391.75244,44,0.234303519,1.29375,49.3750076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,8,57,0,1,2126.77344,138.175781,2.62004232,0,0,0,0.00329871546,0,0,0,0,0,46.46875,8192,5900,2291,27.970171,13.175,899072,2399232
11/11/2025 22:58:11,4.51113,2.26024985,4.520297,1.82634,2.815789,0.8972585,3.36279273,2.12003,2.65337825,1.49884224,5.89650249,0.8758187,2.14390755,0.8196771,3.03174257,1.53307915,2.54793167,5.89650249,4.740419,4416.70654,44.25,0.9820641,1.36875,3533.36523,35.4,0.405513883,1.0625,3513.40259,35.2,0.265339464,1.06875,4391.75342,44,0.382641047,1.33125,4391.75342,44,0.302714169,1.3375,4391.75342,44,0.284345269,1.30625,4391.75342,44,0.212862268,1.33125,4391.75342,44,0.25981763,1.29375,49.0000076,1.55,1.55,99.81258,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,18,61,0,1,2126.77344,138.175781,4.441972,0,0,0,0.00327462354,0,0,0,0,0,46.53125,8192,5900,2291,27.970171,13.149,1499136,2399232
11/11/2025 22:58:12,3.21617126,1.690048,5.470538,0.499349833,2.733016,0,1.71393752,1.10877752,1.849103,0.339090824,7.026142,0,1.29304528,1.89632177,1.88142657,0.945830345,1.93369985,7.026142,5.36881065,2520.265,25.25,0.8878973,0.85625,2520.265,25.25,0.556406,0.84375,2520.265,25.25,0.351344824,0.85625,2520.265,25.25,0.442658871,0.84375,2520.265,25.25,0.293227524,0.85625,2520.265,25.25,0.42146945,0.8375,4391.74854,44,0.277657926,0.85,4391.74854,44,0.313265324,1.3,49.0000076,1.55,1.55,99.81247,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,40,60,0,1,2126.77344,138.175781,5.798928,0,0,0,0,0,0,0,0,0,46.71875,8192,5900,2291,27.970171,13.852,1549312,2449408
11/11/2025 22:58:13,5.484712,4.77051735,4.9773097,6.971818,6.374592,1.10576153,3.13364267,3.40775251,3.306818,1.79383755,10.1657982,1.26417279,3.73387933,0,3.4098208,5.45063,4.058653,10.1657982,5.78906441,2520.269,25.25,0.931528866,0.85625,2520.269,25.25,0.716443539,0.84375,2520.269,25.25,0.4810431,0.85625,2520.269,25.25,0.422665864,0.84375,2520.269,25.25,0.3059883,0.85625,2520.269,25.25,0.537728667,0.8375,2520.269,25.25,0.3221322,0.85,2520.269,25.25,0.436253339,0.83125,49.5000076,1.55,1.55,99.81264,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,225,405,43,52,0,1,2126.77344,138.175781,5.67657137,0,0,0,0.00162804511,0,0,0,0,0,46.8125,8192,5900,2291,27.970171,13.699,1499136,949248
11/11/2025 22:58:14,4.21723747,2.55833268,4.485178,0.790739059,2.15678215,0.7975817,1.871568,1.41497254,2.15247869,1.87116265,5.25807762,0.6056905,1.76193714,2.106297,2.312827,1.45875812,2.23872662,5.25807762,4.61141539,2520.267,25.25,0.9556904,0.85625,2520.267,25.25,0.3275857,0.84375,2520.267,25.25,0.258029222,0.85625,2520.267,25.25,0.3193999,0.84375,2520.267,25.25,0.25891304,0.85625,4391.75244,44,0.243777335,0.8375,4391.75244,44,0.182924822,0.85,4391.75244,44,0.220597729,1.29375,49.1250076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,225,405,21,58,0,1,2126.77344,138.175781,3.52874327,0,0,0,0.002580017,0,0,0,0,0,46.53125,8192,5900,2291,27.970171,14.027,1549312,949248
11/11/2025 22:58:15,5.14873266,2.9926002,6.71019554,2.89664268,4.462564,3.0090034,3.80874872,2.7433455,3.06434035,2.22458243,8.133072,1.63013935,3.51705551,1.69509649,4.09954166,2.554053,3.66809368,8.133072,5.142693,2520.267,25.25,0.768409848,0.85625,2520.267,25.25,0.545188844,0.84375,2520.267,25.25,0.4148982,0.85625,2520.267,25.25,0.333603323,0.84375,2520.267,25.25,0.269439965,0.85625,2520.267,25.25,0.432301849,0.8375,2520.267,25.25,0.26601553,0.85,2520.267,25.25,0.313421428,0.83125,48.8750076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,12,44,0,1,2126.77344,138.175781,7.2370863,0,0,0,0.001588219,0,0,0,0,0,46.625,8192,5900,2291,27.970171,13.818,899072,999424
11/11/2025 22:58:16,3.46109867,1.26004815,3.107363,0.126028061,2.37177014,0,1.52519345,0.811064243,0.7757187,0.283318758,4.174781,0,1.331228,0,1.572448,0.4737854,1.263231,4.174781,4.723762,2520.26733,25.25,0.9268759,0.85625,2520.26733,25.25,0.370612,0.84375,2520.26733,25.25,0.336088568,0.85625,2520.26733,25.25,0.374026716,0.84375,2520.26733,25.25,0.2922972,0.85625,2520.26733,25.25,0.329224825,0.8375,2520.26733,25.25,0.241305038,0.85,4416.706,44.25,0.274184465,0.83125,48.7500076,1.55,1.55,99.81257,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,16,55,0,2,2126.77344,138.175781,4.34198952,0,0,0,0.0521528348,0,0,0,0,0,46.71875,8192,5900,2291,27.970171,13.684,849920,999424
11/11/2025 22:58:17,4.35858965,3.110683,4.706293,0.430691242,3.17153335,0.4610002,2.497691,2.095151,2.96139717,2.06428766,5.59395552,1.23375058,0.855827332,0,2.94018984,1.81293488,2.37634182,5.59395552,4.63483429,2520.267,25.25,1.11725044,0.85625,2520.267,25.25,0.39321655,0.84375,3513.402,35.2,0.295309871,0.85625,3513.402,35.2,0.273278624,1.05625,3513.402,35.2,0.2728092,1.0625,4391.753,44,0.260633975,1.30625,3513.402,35.2,0.235490516,1.05625,3513.402,35.2,0.230824083,1.0375,48.3750076,1.55,1.55,99.81256,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,19,44,0,1,2126.77344,138.175781,4.98209143,0,0,0,0.002127623,0,0,0,0,0,46.4375,8192,5900,2291,27.970171,13.564,949248,949248
11/11/2025 22:58:18,4.23020124,2.56518722,5.14163971,2.90616155,2.792561,3.007388,2.01581717,1.69404149,2.72876024,1.53380036,5.177182,1.002723,3.45383286,2.34887,5.407423,2.5675416,3.03582549,5.407423,4.70535469,3513.40112,35.2,0.9324503,1.35,3553.32617,35.6,0.509412766,1.0625,3553.32617,35.6,0.315609425,1.075,3553.32617,35.6,0.2948941,1.0625,3553.32617,35.6,0.334774941,1.075,3553.32617,35.6,0.256931365,1.05625,4441.65771,44.5,0.224937692,1.35625,4441.65771,44.5,0.408843726,1.33125,48.2500076,1.55,1.55,99.81253,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,21,55,0,1,2126.77344,138.175781,6.29681253,0,0,0,0,0,0,0,0,0,46.5,8192,5900,2291,27.970171,13.381,1549312,999424
